时间,城市,音乐剧,卡司,剧院
2025-01-05 14:30,上海,#0528,Eggy:江泽辰 Brandon:于滨嘉 Doris:王颢珏,星空间28号·好好有戏小剧场
2025-01-05 14:30,上海,长腿叔叔,Jervis:高杨 Jerusha:张会芳,兰心大戏院
2025-01-05 14:30,上海,嘿！亚利桑那,简:陈玉婷 比利:李磊 怀亚特:刘勃汐 约瑟芬:于梦滢 强尼:褚俊驰 哈利:宋凯文 波特:孙金瀚,嘿！亚利桑那
2025-01-05 14:30,上海,时光代理人,程小时:郭虹旭 陆光:王敏辉 乔苓:邓贤凌 林贞/陈潇妈:郭珍艳 陈潇/陆鸿斌:高尔金宝音,时光剧场
2025-01-05 14:30,上海,怪物,里奥:赵海宇 韦恩:薛钦元,星空间18号·谜剧场
2025-01-05 14:30,上海,末日迷途,海曼:王瑞 威廉:沈育奇 贝拉:钱安琪 阿曼达:洪果,星空间8808号·涵金剧场
2025-01-05 14:30,上海,OZ,俊一:李卓远 铁皮:成昊宇 MAX:廖哲珣 BUTTON:张宇熙,星空间20号·MOriginal Box
2025-01-05 14:30,上海,决斗,天天:王佳宽 飞龙:赵嘉豪 醉仙:傅祥安 猛刀:张琛,Fun剧场
2025-01-05 14:30,上海,她对此感到厌烦,莉莉丝:赵雨卉 辛西娅:张沁丹 多琳:胥子含 罗纳德:李宇凡 国王:黄偲,黄浦剧场小剧场
2025-01-05 14:30,上海,正常营业,宇柏:施天玮 阿然:廖城志 Lucas:王烨 黑子:刘明明 汪达富:元佳辰,星空间819号·一碗面剧场
2025-01-05 14:30,北京,金风玉露,金笙:王厚义 毓滔:胡优 玉君:周洁旭 毛腿:黄思惟 六哥:张泽浩 来喜福:白子涵 警长:马黑凯杰 金喜:李金阳 金福:王文轩 辫子军/鬼卒:王一安 辫子军/鬼卒:雷云枫 辫子军/鬼卒:何子康,湖广会馆
2025-01-05 14:30,广州,阿波罗尼亚,Richard:杨宇威 Oscar:曾鑫 Stevie:杜牧,阿波罗尼亚·广州馆
2025-01-05 14:30,广州,桑塔露琪亚,Stevie:巴文豪 Chi Chi:陈政宇 Sonny Boy:武冠辰,桑塔露琪亚·广州馆
2025-01-05 14:30,广州,辛吉路的画材店,卡路:王富有 塞修:尹智博 辛吉:赵奕然,好好有戏小剧场
2025-01-05 14:30,南京,FLAMES火焰,梅瑞狄斯:杭筱玥 爱德蒙:姜呈洋 埃里克:王博睿,优剧场 YO!THEATER
2025-01-05 14:30,南京,命运之上,Johnny:郭泽学 Shirley:邓茹月 路西法:唐子晗 拉斐尔:李卓禧,剧魅空间命运之上剧场
2025-01-05 14:30,杭州,茶无此人,石头:赵辰睿 吴名士:潘龙 洪瑛:张梦嫣 江鱼儿:安吉儿 黄九良:陈卓 范泰:龚泽镪,茶无此人 · 一台好戏小剧场
2025-01-05 15:00,武汉,FLAMES火焰,梅瑞狄斯:徐郑凯伊 爱德蒙:张鑫澳 埃里克:周靖杰,武汉剧院武演新空间
2025-01-05 15:00,南京,隐婚男女,张静宜:王竞琦 崔民国:张铎 Tony:刘牧 Kelvin:卓忠贤,布洛幕小剧场
2025-01-05 17:00,上海,LIZZIE丽兹,LIZZIE:李文君 EMMA:郑涵一 BRIDGET:周文嘉 ALICE:蔡忻如,星空间11号·MOriginal Box
2025-01-05 17:00,上海,疯子与赞美诗,疯子:丁辰西 李默:李梓溪,星空间111号·墨剧场
2025-01-05 17:00,上海,被忽略的姓名,李江鸥:田祥晔 李江鸥:洪世昱,星空间3号·MOriginal Box
2025-01-05 19:30,上海,阿波罗尼亚,Richard:施博威 Oscar:邵奕磊 Stevie:曹牧之,星空间1号·一台好戏小剧场
2025-01-05 19:30,上海,小说,怀特·希斯曼:冒海飞 格雷·亨特:王培杰 休·戴克:桑可舟,上音歌剧院歌剧厅
2025-01-05 19:30,上海,桑塔露琪亚,Stevie:牛博为 Chi Chi:姜崃 Sonny Boy:朱亮,星空间6号·一台好戏小剧场
2025-01-05 19:30,上海,灯塔,霍普:廖城志 怀恩:孙博 守塔人:脱骁尧,星空间9号·鲸剧场
2025-01-05 19:30,上海,辛吉路的画材店,卡路:朱羿达 塞修:姜义哲 辛吉:顾易,星空间2号·好好有戏剧场
2025-01-05 19:30,上海,#0528,Eggy:陈科铭 Brandon:林大钦 Doris:刘瀚聪,星空间28号·好好有戏小剧场
2025-01-05 19:30,上海,梦微之,白居易:沈育奇 元稹:叶宇锋,星空间33号 鲸·剧场
2025-01-05 19:30,上海,时光代理人,程小时:王逸飞 陆光:朱涵彬 乔苓:吴杭律 林贞/陈潇妈:于梦滢 陈潇/陆鸿斌:李泽熙,时光剧场
2025-01-05 19:30,上海,狂炎奏鸣曲,J:高雨晨 S:钟嘉诚 K:遇泓羊,星空间·星空穹顶剧场
2025-01-05 19:30,上海,怪物,里奥:徐佳文 韦恩:邵立君,星空间18号·谜剧场
2025-01-05 19:30,上海,末日迷途,海曼:卢翰林 威廉:邱俊阳 贝拉:陈恬 阿曼达:孙乐仟,星空间8808号·涵金剧场
2025-01-05 19:30,上海,决斗,天天:余镇鳌 飞龙:赵洪博 醉仙:刘官卫 猛刀:胡迪,Fun剧场
2025-01-05 19:30,上海,去你的夏天,游亦:陈诗 小松:高尔金宝音 小伟:赵轩民,星空间8号·一台好戏方寸剧场
2025-01-05 19:30,上海,她对此感到厌烦,莉莉丝:杜钇樵 辛西娅:杨依泠 多琳:田梦 罗纳德:韩冰儿 国王:王珏语涵,黄浦剧场小剧场
2025-01-05 19:30,上海,正常营业,宇柏:施天玮 阿然:孙一城 Lucas:白一博 黑子:许放星 汪达富:孙义清,星空间819号·一碗面剧场
2025-01-05 19:30,北京,咏春,陈刀荃:王靖棋 林芬:韩晶如 黄天:吴冠锋 许寅虎:王嘉 陈传武:姜雨彤 陈承武:江东旭 吴美丽:秦子淳 张刀克:云孟和 杨刀郎:蔡涵宇 刀塔:尔江 蒯元开:吴富豪 刘初一:张稚梅 马鸣鹤:张鑫然 帕拉萨特·巴赫提:杨茗滟,世纪剧院
2025-01-05 19:30,北京,金风玉露,金笙:王厚义 毓滔:胡优 玉君:周洁旭 毛腿:黄思惟 六哥:张泽浩 来喜福:白子涵 警长:马黑凯杰 金喜:李金阳 金福:王文轩 辫子军/鬼卒:王一安 辫子军/鬼卒:雷云枫 辫子军/鬼卒:何子康,湖广会馆
2025-01-05 19:30,杭州,茶无此人,石头:胡志勋 吴名士:应忆俊 洪瑛:刘羿含 江鱼儿:安吉儿 黄九良:陈卓 范泰:龚泽镪,茶无此人 · 一台好戏小剧场
2025-01-05 20:00,哈尔滨,将进酒,李白:郑云龙 明月:喻越越 吴指南:于晓璘 李月圆:许嘉芸 杜甫:宗俊涛 李客:黄冠菘 杨贵妃:徐铭聪 老妪:赵子璇 疯老道:杨映宇 李白（舞）:杜恒,哈尔滨大剧院歌剧厅
2025-01-06 19:30,上海,阿尔托，梵高,阿尔托:夏阳 梵高:曹珺 博士:宋元明,星空间17号·NFP小剧场
2025-01-06 19:30,上海,时光代理人,程小时:舒荣波 陆光:杜光祎 乔苓:吴杭律 林贞/陈潇妈:郭珍艳 陈潇/陆鸿斌:周波,时光剧场
2025-01-06 19:30,上海,决斗,天天:陈楷 飞龙:赵嘉豪 醉仙:宋周鑫 猛刀:叶宇锋,Fun剧场
2025-01-06 19:30,北京,湾,晶石:高天鹤 符小莲/顾晓蕾:湛嘉丽 刘大成:袁泽智 罗珠珠/王晓娟:彭玥菡 吴淑芬/于志:种丹妮 郝巧巧/李金花:李卓雨 王卫/李小军:侯毅杰 王友江/吴国栋:邢鹤严 沈露/张玲:廖莎 孙磊/顾建国:庞皓 李红梅/王雅丽:卢梓萌 郭福才/李川:王烨森,国话先锋智慧剧场
2025-01-07 19:30,上海,嗜血博士,爱德华:毛二 乔纳森:徐佳文 玛莎:洪果,星空间1023号·涵金小剧场
2025-01-07 19:30,上海,梦微之,白居易:沈育奇 元稹:许昌泰,星空间33号 鲸·剧场
2025-01-07 19:30,上海,狂炎奏鸣曲,J:张智涵 S:王瀚宇 K:翟松,星空间·星空穹顶剧场
2025-01-07 19:30,北京,湾,晶石:高天鹤 符小莲/顾晓蕾:湛嘉丽 刘大成:袁泽智 罗珠珠/王晓娟:彭玥菡 吴淑芬/于志:种丹妮 郝巧巧/李金花:李卓雨 王卫/李小军:侯毅杰 王友江/吴国栋:邢鹤严 沈露/张玲:廖莎 孙磊/顾建国:庞皓 李红梅/王雅丽:卢梓萌 郭福才/李川:王烨森,国话先锋智慧剧场
2025-01-07 19:30,杭州,茶无此人,石头:元佳辰 吴名士:陈韬 洪瑛:张梦嫣 江鱼儿:安吉儿 黄九良:陈卓 范泰:龚泽镪,茶无此人 · 一台好戏小剧场
2025-01-08 19:00,南京,醉后赢家,李丁一:王君睿 杜海燕:李烨彤 杨鼎天:李浩延 信佳佳:陶诗佳 周大福:杨康康 金小美:王多多 警察:翟圣清,开心麻花老门东沉浸剧场
2025-01-08 19:30,上海,致爱,艾丽莎:冯远 付平安:傅祥安,亚洲大厦·星空间黑匣子
2025-01-08 19:30,上海,辛吉路的画材店,卡路:孙一城 塞修:于滨嘉 辛吉:王颢珏,星空间2号·好好有戏剧场
2025-01-08 19:30,上海,#0528,Eggy:姜义哲 Brandon:林大钦 Doris:李珏,星空间28号·好好有戏小剧场
2025-01-08 19:30,上海,嘿！亚利桑那,简:李梓溪 比利:舒荣波 怀亚特:胡迪 约瑟芬:周文嘉 强尼:王壹 哈利:高瑞杰 波特:高旭,嘿！亚利桑那
2025-01-08 19:30,上海,狂炎奏鸣曲,J:张智涵 S:郭亢 K:倪晔,星空间·星空穹顶剧场
2025-01-08 19:30,上海,怪物,里奥:陈诗 韦恩:吴盛祥,星空间18号·谜剧场
2025-01-08 19:30,上海,末日迷途,海曼:相征 威廉:余镇鳌 贝拉:徐蜜聪 阿曼达:陈彦羽,星空间8808号·涵金剧场
2025-01-08 19:30,上海,Boom！夏卡拉卡,乐满分:郭珍艳 赫兹:赵毅劼 Multi Man:孙金瀚,星空间8008号星球剧场
2025-01-08 19:30,上海,去你的夏天,游亦:李政绪 小松:朱亮 小伟:曹牧之,星空间8号·一台好戏方寸剧场
2025-01-08 19:30,上海,她对此感到厌烦,莉莉丝:王洁璐 辛西娅:郑涵一 多琳:左一平 罗纳德:韩冰儿 国王:王珏语涵,黄浦剧场小剧场
2025-01-08 19:30,上海,被忽略的姓名,李江鸥:袁泽智 李江鸥:蒲铖,星空间3号·MOriginal Box
2025-01-08 19:30,广州,阿波罗尼亚,Richard:高品 Oscar:王常凯 Stevie:杜牧,阿波罗尼亚·广州馆
2025-01-08 19:30,广州,桑塔露琪亚,Stevie:巴文豪 Chi Chi:陈政宇 Sonny Boy:陈科铭,桑塔露琪亚·广州馆
2025-01-09 14:30,北京,大河长歌,何长歌:吴志峰 王乐奎:李龙 王玉明:代玮 何娟娟:米晨晨 王媳:于洋 金玲:胡星浩,北京保利剧院
2025-01-09 19:00,南京,醉后赢家,,开心麻花老门东沉浸剧场
2025-01-09 19:30,上海,FLAMES火焰,梅瑞狄斯:陈旭 爱德蒙:何铭海 埃里克:夏阳,星空间4号·缪时客小剧场
2025-01-09 19:30,上海,阿波罗尼亚,Richard:施博威 Oscar:李政绪 Stevie:袁泽智,星空间1号·一台好戏小剧场
2025-01-09 19:30,上海,桑塔露琪亚,Stevie:李存贤 Chi Chi:姜崃 Sonny Boy:朱亮,星空间6号·一台好戏小剧场
2025-01-09 19:30,上海,致爱,艾丽莎:李梓溪 付平安:孙礼杰,亚洲大厦·星空间黑匣子
2025-01-09 19:30,上海,梦微之,白居易:余镇鳌 元稹:许昌泰,星空间33号 鲸·剧场
2025-01-09 19:30,上海,嘿！亚利桑那,简:吴杭律 比利:王桓 怀亚特:王逸飞 约瑟芬:于梦滢 强尼:连江维 哈利:唐超 波特:高尔金宝音,嘿！亚利桑那
2025-01-09 19:30,上海,狂炎奏鸣曲,J:王敏辉 S:叶筱玮 K:祝颂皓,星空间·星空穹顶剧场
2025-01-09 19:30,上海,怪物,里奥:顾易 韦恩:孙一城,星空间18号·谜剧场
2025-01-09 19:30,上海,末日迷途,海曼:徐佳文 威廉:邵立君 贝拉:钱安琪 阿曼达:蔡馨怡,星空间8808号·涵金剧场
2025-01-09 19:30,上海,锦衣卫之刀与花,风舞阳:毛二 梅霜花:张泽 马醉灯:李秋盟 汉王:张玮伦 朱瞻基:邵玎 孙贵妃:冯镝霏 夜凌霄:申霓 侯公公:胡芳洲 龙连营:江泽辰 风树:黄圣淇 歌队:姜均 歌队:王佳璇 歌队:冯丽冰 歌队:黄骁文,上剧场
2025-01-09 19:30,上海,去你的夏天,游亦:邵奕磊 小松:郝李英杰 小伟:陈志,星空间8号·一台好戏方寸剧场
2025-01-09 19:30,上海,她对此感到厌烦,莉莉丝:丁辰西 辛西娅:孙乐仟 多琳:左一平 罗纳德:李宇凡 国王:黄偲,黄浦剧场小剧场
2025-01-09 19:30,北京,大河长歌,何长歌:吴志峰 王乐奎:李龙 王玉明:代玮 何娟娟:米晨晨 王媳:于洋 金玲:胡星浩,北京保利剧院
2025-01-09 19:30,广州,阿波罗尼亚,Richard:陈科铭 Oscar:王常凯 Stevie:李坤嘉,阿波罗尼亚·广州馆
2025-01-09 19:30,广州,桑塔露琪亚,Stevie:巴文豪 Chi Chi:陈政宇 Sonny Boy:高品,桑塔露琪亚·广州馆
2025-01-09 19:30,广州,辛吉路的画材店,卡路:温升宝 塞修:李俊杰 辛吉:杜牧,好好有戏小剧场
2025-01-10 19:30,上海,FLAMES火焰,梅瑞狄斯:廖婧媛 爱德蒙:纪晓坤 埃里克:汤佳明,星空间4号·缪时客小剧场
2025-01-10 19:30,上海,阿波罗尼亚,Richard:陈科铭 Oscar:姜崃 Stevie:袁泽智,星空间1号·一台好戏小剧场
2025-01-10 19:30,上海,小说,怀特·希斯曼:夏阳 格雷·亨特:钱蒙楠 休·戴克:朱礼顺,星空间115号·缪时客小剧场
2025-01-10 19:30,上海,桑塔露琪亚,Stevie:朱亚洲 Chi Chi:刘一谷 Sonny Boy:李珏,星空间6号·一台好戏小剧场
2025-01-10 19:30,上海,灯塔,霍普:琚茂林 怀恩:孙博 守塔人:孙欣业,星空间9号·鲸剧场
2025-01-10 19:30,上海,致爱,艾丽莎:李梓溪 付平安:傅祥安,亚洲大厦·星空间黑匣子
2025-01-10 19:30,上海,辛吉路的画材店,卡路:郭洧江 塞修:姜义哲 辛吉:刘瀚聪,星空间2号·好好有戏剧场
2025-01-10 19:30,上海,嗜血博士,爱德华:相征 乔纳森:邵立君 玛莎:刘晓,星空间1023号·涵金小剧场
2025-01-10 19:30,上海,阿尔托，梵高,阿尔托:拜荣基 梵高:张皓星 博士:张梁,星空间17号·NFP小剧场
2025-01-10 19:30,上海,#0528,Eggy:李存贤 Brandon:徐步超 Doris:王颢珏,星空间28号·好好有戏小剧场
2025-01-10 19:30,上海,梦微之,白居易:沈育奇 元稹:吴以瀚,星空间33号 鲸·剧场
2025-01-10 19:30,上海,周生如故,周生辰:徐昊 漼时宜:陈玉婷 刘子行:毛二 戚太后:李奇 漼广:车鸣笛 漼风:张艺 幸华公主:钱安琪 先帝亡灵:李浩楠 大师姐:张桥亮,人民大舞台
2025-01-10 19:30,上海,摇滚太白·诗与星,辛辰:左一平 李月圆:易群 月娃&老师:许诗翊,星空间407号·她剧场
2025-01-10 19:30,上海,嘿！亚利桑那,简:冯远 比利:李磊 怀亚特:施哲明 约瑟芬:于梦滢 强尼:郭俊宇 哈利:孙金瀚 波特:智博闻,嘿！亚利桑那
2025-01-10 19:30,上海,时光代理人,程小时:滕春鹏 陆光:殷浩伦 乔苓:蔡璐 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:李泽熙,时光剧场
2025-01-10 19:30,上海,狂炎奏鸣曲,J:高雨晨 S:钟嘉诚 K:倪晔,星空间·星空穹顶剧场
2025-01-10 19:30,上海,怪物,里奥:许昌泰 韦恩:万钰彬,星空间18号·谜剧场
2025-01-10 19:30,上海,末日迷途,海曼:周一男 威廉:徐泽辉 贝拉:罗玉玲 阿曼达:洪果,星空间8808号·涵金剧场
2025-01-10 19:30,上海,命运之上,Johnny:田野 Shirley:邓茹月 路西法:唐子晗 拉斐尔:年蔓婷,星空间19号·剧魅剧场
2025-01-10 19:30,上海,OZ,俊一:李卓远 铁皮:臧鲁滨 MAX:陈蕴 BUTTON:刘子赫,星空间20号·MOriginal Box
2025-01-10 19:30,上海,锦衣卫之刀与花,风舞阳:张智涵 梅霜花:张泽 马醉灯:李秋盟 汉王:张玮伦 朱瞻基:赵钱龙 孙贵妃:张诗漫 夜凌霄:樊苏颐 侯公公:胡芳洲 龙连营:江泽辰 风树:黄圣淇 歌队:王佳璇 歌队:柳智彦 歌队:黄骁文 歌队:姜均,上剧场
2025-01-10 19:30,上海,去你的夏天,游亦:施博威 小松:郝李英杰 小伟:牛博为,星空间8号·一台好戏方寸剧场
2025-01-10 19:30,上海,她对此感到厌烦,莉莉丝:王洁璐 辛西娅:党韫葳 多琳:田梦 罗纳德:王竞琦 国王:蒋依敏,黄浦剧场小剧场
2025-01-10 19:30,上海,正常营业,宇柏:施天玮 阿然:高品 Lucas:白一博 黑子:刘明明 汪达富:元佳辰,星空间819号·一碗面剧场
2025-01-10 19:30,北京,金风玉露,金笙:李晨源 毓滔:林子兴 玉君:聂冰雁 毛腿:黄思惟 六哥:张泽浩 来喜福:白子涵 警长:马黑凯杰 金喜:李金阳 金福:王文轩 辫子军/鬼卒:王煜菡 辫子军/鬼卒:徐梓桓 辫子军/鬼卒:王者风,湖广会馆
2025-01-10 19:30,成都,辛吉路的画材店,卡路:陈思霖 塞修:樊哲 辛吉:赵嘉恒,兜兜米新空间
2025-01-10 19:30,广州,阿波罗尼亚,Richard:杨宇威 Oscar:曾鑫 Stevie:李坤嘉,阿波罗尼亚·广州馆
2025-01-10 19:30,广州,辛吉路的画材店,卡路:温升宝 塞修:叶宇锋 辛吉:赵奕然,好好有戏小剧场
2025-01-10 19:30,武汉,FLAMES火焰,梅瑞狄斯:唐晨怡 爱德蒙:张智伟 埃里克:周靖杰,武汉剧院武演新空间
2025-01-10 19:30,南京,FLAMES火焰,梅瑞狄斯:周艺聪 爱德蒙:吴盛祥 埃里克:王瑞,优剧场 YO!THEATER
2025-01-10 19:30,南京,隐婚男女,张静宜:陈茜雅 崔民国:褚威 Tony:戴玉龙 Kelvin:李伯尧,布洛幕小剧场
2025-01-10 19:30,南京,命运之上,Johnny:郭泽学 Shirley:黄雨蝶 路西法:舒杨 拉斐尔:段淑曦,剧魅空间命运之上剧场
2025-01-10 19:30,济南,赵氏孤儿,程婴:郑棋元 屠岸贾:明道 程勃:徐均朔 程子灵魂:赵凡嘉 晋国公主:朱芾 程妻:苗梦初 公孙杵臼:庞盛之 魏绛:胡超政 赵盾:陈韬 韩厥:宗雪健 宫女:谢馨仪,山东省会大剧院歌剧厅
2025-01-10 20:00,上海,LIZZIE丽兹,LIZZIE:丁辰西 EMMA:杜鑫艳 BRIDGET:周文嘉 ALICE:宁梦恬,星空间11号·MOriginal Box
2025-01-10 20:00,上海,疯子与赞美诗,疯子:乌丽雅苏 李默:葛洧吟,星空间111号·墨剧场
2025-01-11 14:00,上海,疯子与赞美诗,疯子:张沁丹 李默:左一平,星空间111号·墨剧场
2025-01-11 14:00,上海,锦衣卫之刀与花,风舞阳:张智涵 梅霜花:徐杭 马醉灯:李秋盟 汉王:张玮伦 朱瞻基:李玉言 孙贵妃:张诗漫 夜凌霄:樊苏颐 侯公公:白瀚祥 龙连营:江泽辰 风树:黄圣淇 歌队:黄骁文 歌队:姜均 歌队:王佳璇 歌队:柳智彦,上剧场
2025-01-11 14:30,上海,FLAMES火焰,梅瑞狄斯:谢一溦 爱德蒙:田野 埃里克:许昌泰,星空间4号·缪时客小剧场
2025-01-11 14:30,上海,小说,怀特·希斯曼:杨浩然 格雷·亨特:朱亚洲 休·戴克:汤佳明,星空间115号·缪时客小剧场
2025-01-11 14:30,上海,桑塔露琪亚,Stevie:李存贤 Chi Chi:邵奕磊 Sonny Boy:吴以瀚,星空间6号·一台好戏小剧场
2025-01-11 14:30,上海,辛吉路的画材店,卡路:王富有 塞修:董豫辰 辛吉:林大钦,星空间2号·好好有戏剧场
2025-01-11 14:30,上海,嗜血博士,爱德华:沈育奇 乔纳森:徐佳文 玛莎:罗玉玲,星空间1023号·涵金小剧场
2025-01-11 14:30,上海,阿尔托，梵高,阿尔托:臧鲁滨 梵高:郭之阳 博士:张梁,星空间17号·NFP小剧场
2025-01-11 14:30,上海,摇滚太白·诗与星,辛辰:谢安然 李月圆:范可妮 月娃&老师:许诗翊,星空间407号·她剧场
2025-01-11 14:30,上海,嘿！亚利桑那,简:陈玉婷 比利:陈楷 怀亚特:胡迪 约瑟芬:王玙璠 强尼:连江维 哈利:唐超 波特:陈旭茂,嘿！亚利桑那
2025-01-11 14:30,上海,时光代理人,程小时:王逸飞 陆光:朱涵彬 乔苓:闫乐湟 林贞/陈潇妈:沈恬 陈潇/陆鸿斌:智博闻,时光剧场
2025-01-11 14:30,上海,怪物,里奥:赵海宇 韦恩:褚威,星空间18号·谜剧场
2025-01-11 14:30,上海,末日迷途,海曼:卢翰林 威廉:邱俊阳 贝拉:陈恬 阿曼达:陈彦羽,星空间8808号·涵金剧场
2025-01-11 14:30,上海,Boom！夏卡拉卡,乐满分:郑涵一 赫兹:王天择 Multi Man:于滨嘉,星空间8008号星球剧场
2025-01-11 14:30,上海,去你的夏天,游亦:陈诗 小松:高尔金宝音 小伟:何严浩,星空间8号·一台好戏方寸剧场
2025-01-11 14:30,上海,她对此感到厌烦,莉莉丝:杜钇樵 辛西娅:孙乐仟 多琳:胥子含 罗纳德:韩冰儿 国王:王珏语涵,黄浦剧场小剧场
2025-01-11 14:30,上海,正常营业,宇柏:申昊川 阿然:张力升 Lucas:王烨 黑子:王钧霖 汪达富:李泽熙,星空间819号·一碗面剧场
2025-01-11 14:30,北京,金风玉露,金笙:王厚义 毓滔:林子兴 玉君:周洁旭 毛腿:徐梓桓 六哥:王子葳 来喜福:杨晓宇 警长:王者风 金喜:李金阳 金福:王文轩 辫子军/鬼卒:何子康 辫子军/鬼卒:王一安 辫子军/鬼卒:雷云枫,湖广会馆
2025-01-11 14:30,广州,辛吉路的画材店,卡路:钟子崴 塞修:叶宇锋 辛吉:杜牧,好好有戏小剧场
2025-01-11 14:30,南京,FLAMES火焰,梅瑞狄斯:欧阳乔子 爱德蒙:薛钦元 埃里克:刘子赫,优剧场 YO!THEATER
2025-01-11 14:30,南京,命运之上,Johnny:田祥晔 Shirley:邓茹月 路西法:王瑞 拉斐尔:王雅馨,剧魅空间命运之上剧场
2025-01-11 14:30,杭州,茶无此人,石头:胡志勋 吴名士:潘龙 洪瑛:刘羿含 江鱼儿:安吉儿 黄九良:陈卓 范泰:方敬萱,茶无此人 · 一台好戏小剧场
2025-01-11 14:30,济南,赵氏孤儿,程婴:郑棋元 屠岸贾:明道 程勃:赵凡嘉 程子灵魂:马灵奇 晋国公主:朱芾 程妻:苗梦初 公孙杵臼:庞盛之 魏绛:胡超政 赵盾:陈韬 韩厥:宗雪健 宫女:谢馨仪,山东省会大剧院歌剧厅
2025-01-11 15:00,武汉,FLAMES火焰,梅瑞狄斯:郑婉霞 爱德蒙:张智伟 埃里克:唐飞,武汉剧院武演新空间
2025-01-11 15:00,南京,隐婚男女,张静宜:陈茜雅 崔民国:姜呈洋 Tony:戴玉龙 Kelvin:李伯尧,布洛幕小剧场
2025-01-11 17:00,上海,疯子与赞美诗,疯子:吴俊鹏 李默:许放星,星空间111号·墨剧场
