时间,城市,音乐剧,卡司,剧院
2023-06-11 19:30,北京,恋曲,邓禹平:李明屿 白玫:米晨晨 方丹:康珂然 胡莱:李昊阳 廖师长:徐天戈 茜茜:赵昀迪 芬姐:王明怡 张导演:李博 现代导演:阿诺 白父:高斌 廖母:崔欣仪 老罗/形体指导:李依桐 贵妇人:周紫鑫 廖父:刘佳,天桥艺术中心中剧场
2023-06-11 19:30,北京,哈姆雷特,哈姆雷特:金圣权 克劳狄斯:郑棋元 葛楚德:朱芾 奥菲莉娅:余思冉 波洛涅斯:庞盛之 赖尔蒂斯:徐泽辉 老哈姆雷特灵魂:赵禹钧 霍瑞修:殷浩伦,北京保利剧院
2023-06-11 19:30,成都,阿波罗尼亚,理查德:唐浩瑜 奥斯卡:周靖杰 史蒂夫:段霁洛,西部文化产业中心·一台好戏小剧场
2023-06-11 19:30,南京,火蔷薇,,1912戏精小剧场
2023-06-11 19:30,西安,绽放,张桂梅:谭维维 老陈:淮梓伦 沈老师:代玮 小梦:王琳瑶 木沐:徐梦丹 小易:毋子玥 领导:桑云龙 记者:许越 老师:黄奕申,西安浐灞保利大剧院
2023-06-11 19:30,西安,琵琶行,白居易:吴题 琵琶女:董冰馨 元稹:金少白 空海:李彦辉 突公公:汪仁鹏 卖炭翁:罗跃礼 白僖:九是无名 吴仁:蔺彦沛 诗人:刘勇 少年白居易:黎忆秦 少年湘灵:陈垚 中年湘灵:梁梦瑶,西安人民剧院
2023-06-11 19:30,福州,一封陌生女人的来信,少女:卢佩珊 青年女人:向瑞雪 中年女人:曹蕊 R:张传昊 约翰:刘洋 酒吧女:黄雪薇,平潭国际演艺中心
2023-06-11 20:00,成都,Hi Hi 莎士比亚,JULIA:叶思琳 CESAR:杜皓云 PATRICK:赵嘉恒 HELEN:王竞琦,off stage live
2023-06-12 14:30,南昌,闪闪的红星,,昌南文化中心5号馆
2023-06-12 19:30,西安,绽放,张桂梅:喻越越 老陈:淮梓伦 沈老师:代玮 小梦:王琳瑶 木沐:徐梦丹 小易:毋子玥 领导:桑云龙 记者:潘蕾蕾 老师:黄奕申,西安浐灞保利大剧院
2023-06-12 19:30,珠海,唐朝诡事录之曼陀罗,苏无名:宗俊涛 卢凌风:郑艺彬 谢雁:李宸希 姜落声:崔秀丽 柳莺莺:宁梦恬 徐自:李乐尧 罗一手:帕赛 刘大:王靖棋 陈氏:朱芷秋 顾田:胡轩豪 曼陀罗:文嫣 古筝:姚佳慧 笛箫尺八:杜子华,珠海大剧院歌剧厅
2023-06-12 19:30,南昌,闪闪的红星,,昌南文化中心5号馆
2023-06-13 11:30,成都,熊猫,,熊猫剧院
2023-06-13 14:30,南昌,闪闪的红星,,昌南文化中心5号馆
2023-06-13 15:30,西安,丝路之声,Joey:梁广 心慧/素素:田恬 刘子衡:江柏成 许平儿:袁也 储君:谭建业 老班头:吴凯泽 大娘:杨雨婷 二娘:孙晶俐 三娘:林梦圆 王磬:闫栋,丝路欢乐世界·琴音剧场
2023-06-13 19:30,上海,女神在看,闪电:钟舜傲 石头:夏阳 蝎子:赵伟钢 炮弹:刘官卫 勺子:孙欣业 野狼:毛寅东 女神:余思冉,人民大舞台
2023-06-13 19:30,上海,嗜血博士,爱德华:杨皓晨 乔纳森:徐佳文 玛莎:潘珏辰,星空间1023号·涵金小剧场
2023-06-13 19:30,上海,阿波罗尼亚,理查德:朱亮 奥斯卡:姜崃 史蒂夫:郝李英杰,星空间1号·一台好戏小剧场
2023-06-13 19:30,上海,小说,格雷·亨特:舒杨 怀特·希斯曼:徐昊 休·戴克:纪晓坤,星空间115号·缪时客小剧场
2023-06-13 19:30,上海,翻国王棋,奥尔森:徐泽辉 克雷加德:刘阳 戈布:郭亢 弗雷:于滨嘉 玛尼:周波 伊敦:李佳音,星空间77号·鲸剧场
2023-06-13 19:30,广州,阿波罗尼亚,理查德:杨宇威 奥斯卡:张毅凯 史蒂夫:曹牧之,阿波罗尼亚·广州馆
2023-06-13 19:30,珠海,唐朝诡事录之曼陀罗,苏无名:宗俊涛 卢凌风:郑艺彬 谢雁:李宸希 姜落声:崔秀丽 柳莺莺:宁梦恬 徐自:李乐尧 罗一手:帕赛 刘大:王靖棋 陈氏:朱芷秋 顾田:胡轩豪 曼陀罗:文嫣 古筝:姚佳慧 笛箫尺八:杜子华,珠海大剧院歌剧厅
2023-06-13 19:30,南昌,闪闪的红星,,昌南文化中心5号馆
2023-06-13 20:00,深圳,剧院魅影,魅影:刘令飞 克里斯汀·戴伊:杨陈秀一 劳尔·沙尼子爵:赵超凡 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,深圳滨海艺术中心歌剧厅
2023-06-14 11:30,成都,熊猫,,熊猫剧院
2023-06-14 15:30,西安,丝路之声,Joey:梁广 心慧/素素:田恬 刘子衡:江柏成 许平儿:袁也 储君:谭建业 老班头:吴凯泽 大娘:杨雨婷 二娘:孙晶俐 三娘:林梦圆 王磬:闫栋,丝路欢乐世界·琴音剧场
2023-06-14 19:30,上海,秋山吟,李轲:曹品 唐芊:周海莎 秋琰:张诗玥,上海大剧院New Box 小剧场
2023-06-14 19:30,上海,女神在看,闪电:施哲明 石头:高杨 蝎子:张玮伦 炮弹:刘官卫 勺子:白瀚祥 野狼:徐步超 女神:余思冉,人民大舞台
2023-06-14 19:30,上海,嗜血博士,爱德华:顾易 乔纳森:管重昊 玛莎:葛洧吟,星空间1023号·涵金小剧场
2023-06-14 19:30,上海,阿波罗尼亚,理查德:朱亮 奥斯卡:姜崃 史蒂夫:赵霄汉,星空间1号·一台好戏小剧场
2023-06-14 19:30,上海,小说,格雷·亨特:舒杨 怀特·希斯曼:徐昊 休·戴克:纪晓坤,星空间115号·缪时客小剧场
2023-06-14 19:30,上海,辛吉路的画材店,卡路:赵钱龙 塞修:左溢 辛吉:王颢珏,星空间2号·好好有戏剧场
2023-06-14 19:30,上海,嘿！亚利桑那,简:吴杭律 比利:舒荣波 怀亚特:胡迪 约瑟芬:王玙璠 强尼:连江维 哈利:孙金瀚 波特:高旭,嘿！亚利桑那
2023-06-14 19:30,上海,蝶变,曼曼:叶嘉雯 沈文君:赵嘉艳 齐志平:刘泽星,星空间8号·一台好戏方寸剧场
2023-06-14 19:30,北京,想把我唱给您听,,小柯剧场
2023-06-14 19:30,广州,阿波罗尼亚,理查德:陈科铭 奥斯卡:曾鑫 史蒂夫:曹牧之,阿波罗尼亚·广州馆
2023-06-14 19:30,长沙,一出好戏,蝙蝠:单冠朝 马进:王天放 姗姗:蓝盈莹 小兴:陆宇鹏 张总:赵穆宸 小王:周国帅,梅溪湖国际文化艺术中心大剧院
2023-06-14 20:00,深圳,剧院魅影,魅影:何亮辰 克里斯汀·戴伊:潘杭苇 劳尔·沙尼子爵:赵超凡 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,深圳滨海艺术中心歌剧厅
2023-06-15 11:30,成都,熊猫,,熊猫剧院
2023-06-15 15:30,西安,丝路之声,Joey:梁广 心慧/素素:田恬 刘子衡:江柏成 许平儿:袁也 储君:谭建业 老班头:吴凯泽 大娘:杨雨婷 二娘:孙晶俐 三娘:林梦圆 王磬:殷赫阳,丝路欢乐世界·琴音剧场
2023-06-15 19:30,上海,秋山吟,李轲:曹品 唐芊:徐霖纳 秋琰:张诗玥,上海大剧院New Box 小剧场
2023-06-15 19:30,上海,女神在看,闪电:施哲明 石头:高雨晨 蝎子:赵伟钢 炮弹:张琦铭 勺子:孙欣业 野狼:徐步超 女神:余思冉,人民大舞台
2023-06-15 19:30,上海,嗜血博士,爱德华:毛二 乔纳森:汤佳明 玛莎:潘珏辰,星空间1023号·涵金小剧场
2023-06-15 19:30,上海,FLAMES火焰,梅瑞狄斯:陈旭 爱德蒙:纪晓坤 埃里克:相征,星空间4号·缪时客小剧场
2023-06-15 19:30,上海,嘿！亚利桑那,简:李梓溪 比利:李磊 怀亚特:王逸飞 约瑟芬:于梦滢 强尼:连江维 哈利:高瑞杰 波特:陈旭茂,嘿！亚利桑那
2023-06-15 19:30,上海,狄俄尼索斯,狄俄尼索斯:王樵知 阿波罗:孙豆尔 安普罗斯:赵毅劼 普罗辛诺斯/无名的人/阿里阿德涅/警察:刘明明,星空间622号·BDWAY小剧场
2023-06-15 19:30,上海,蝶变,曼曼:郭耀嵘 沈文君:张沁丹 齐志平:黄周,星空间8号·一台好戏方寸剧场
2023-06-15 19:30,上海,谋杀歌谣,Tom:刘官卫 Sara:孙乐仟 Michael:王天择 旁白:覃一凡,上海老卵俱乐部
2023-06-15 19:30,北京,想把我唱给您听,,小柯剧场
2023-06-15 19:30,成都,阿波罗尼亚,理查德:施博威 奥斯卡:周靖杰 史蒂夫:杜航,西部文化产业中心·一台好戏小剧场
2023-06-15 19:30,广州,阿波罗尼亚,理查德:杨宇威 奥斯卡:曾鑫 史蒂夫:李玉言,阿波罗尼亚·广州馆
2023-06-15 19:30,长沙,一出好戏,蝙蝠:单冠朝 马进:王天放 姗姗:蓝盈莹 小兴:陆宇鹏 张总:赵穆宸 小王:周国帅,梅溪湖国际文化艺术中心大剧院
2023-06-15 19:30,苏州,苏东坡,,苏州湾大剧院歌剧厅
2023-06-15 20:00,深圳,剧院魅影,魅影:刘令飞 克里斯汀·戴伊:杨陈秀一 劳尔·沙尼子爵:李宸希 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,深圳滨海艺术中心歌剧厅
2023-06-16 11:30,成都,熊猫,,熊猫剧院
2023-06-16 14:30,上海,醉后赢家,李丁一:余镇鳌 杨鼎天:付翔 信佳佳:印小倩 周大福:何岳城 杜海燕:孙叶雨,开心麻花剧场-上海南翔印象城店
2023-06-16 15:30,西安,丝路之声,Joey:梁广 心慧/素素:安婧祎 刘子衡:江柏成 许平儿:袁也 储君:谭建业 老班头:吴凯泽 大娘:孙紫薇 二娘:孙晶俐 三娘:林梦圆 王磬:殷赫阳,丝路欢乐世界·琴音剧场
2023-06-16 19:30,上海,秋山吟,李轲:曹品 唐芊:周海莎 秋琰:张诗玥,上海大剧院New Box 小剧场
2023-06-16 19:30,上海,白夜追凶,关宏峰:施哲明 关宏宇:李秋盟 周巡:遇泓羊 叶方舟:智博闻 白涵:廖婧媛 周舒桐:吴杭律 多功能人女:周显波 多功能人男:周波 多功能人男:陈博翰,云峰剧院
2023-06-16 19:30,上海,女神在看,闪电:宗俊涛 石头:夏阳 蝎子:赵毅劼 炮弹:刘官卫 勺子:白瀚祥 野狼:徐步超 女神:周惠怡,人民大舞台
2023-06-16 19:30,上海,我，堂吉诃德,塞万提斯/堂吉诃德:刘阳 阿尔东莎:刘浩冉 桑丘/侍从:连江维 旅店老板/司令:李金哲 卡拉斯科医生/公爵:武阳坤 神父/何塞:乐巍 管家:暴晓萱 佩德罗:郑正 安东尼娅:陈卓玥 玛利亚:郑玲 理发师/费尔迪南:蒋梦诗 审讯队长/帕科:李曌 小驴/帕斯卡尓:沈道灵 小马/达里奥:汪晓宇 加西亚:刘贺,上音歌剧院歌剧厅
2023-06-16 19:30,上海,嗜血博士,爱德华:白一博 乔纳森:汤佳明 玛莎:赵子萌,星空间1023号·涵金小剧场
2023-06-16 19:30,上海,致命旋律,尼古拉斯:李存贤 科伦:刘政 杰弗瑞:方银河 艾芙琳:刁梦雪,长江剧场黑匣子
2023-06-16 19:30,上海,月亮与六便士,查尔斯:吴俊鹏 艾米&老板娘:温雅祺 威廉&斯特里夫:陈旭茂 布兰琪&爱塔:田梦,星空间815号·缪时客小剧场
2023-06-16 19:30,上海,小说,格雷·亨特:丁星辰 怀特·希斯曼:孙豆尔 休·戴克:钱蒙楠,星空间115号·缪时客小剧场
2023-06-16 19:30,上海,辛吉路的画材店,卡路:李珏 塞修:董豫辰 辛吉:车鸣笛,星空间2号·好好有戏剧场
2023-06-16 19:30,上海,翻国王棋,奥尔森:刘瀚聪 克雷加德:王逸飞 戈布:郭亢 弗雷:林大钦 玛尼:宋元明 伊敦:杜钇樵,星空间77号·鲸剧场
2023-06-16 19:30,上海,嘿！亚利桑那,简:冯远 比利:李磊 怀亚特:胡迪 约瑟芬:周文嘉 强尼:褚俊驰 哈利:孙金瀚 波特:高旭,嘿！亚利桑那
2023-06-16 19:30,上海,Little Jack小杰克,Jack:顾易 Julie:黄可,ARK LIVE HOUSE
2023-06-16 19:30,上海,狄俄尼索斯,狄俄尼索斯:林燕婷 阿波罗:霍泽安 安普罗斯:田野 普罗辛诺斯/无名的人/阿里阿德涅/警察:韩逸秋,星空间622号·BDWAY小剧场
2023-06-16 19:30,上海,蝶变,曼曼:叶嘉雯 沈文君:赵嘉艳 齐志平:刘泽星,星空间8号·一台好戏方寸剧场
2023-06-16 19:30,上海,谋杀歌谣,Tom:梁宵默 Sara:孙乐仟 Michael:潘龙 旁白:年蔓婷,上海老卵俱乐部
2023-06-16 19:30,上海,卡拉马佐夫兄弟,费尧多尔:翟松 德米特里:王瀚宇 伊万:李炜鹏 阿辽沙:钟嘉诚 斯乜尔加科夫:张泽,YOUNG剧场主剧场
2023-06-16 19:30,北京,迷雾山庄,阿明:王帅 老江:李信 小宇:马志睿 钢琴乐手:张导正 小提琴乐手:王靖涵,开心麻花A33剧场
2023-06-16 19:30,北京,想把我唱给您听,,小柯剧场
2023-06-16 19:30,成都,阿波罗尼亚,理查德:施博威 奥斯卡:周靖杰 史蒂夫:杜航,西部文化产业中心·一台好戏小剧场
2023-06-16 19:30,成都,灯塔,霍普:廖城志 怀恩:赵奕然 守塔人:范杰,西部文化产业中心·鲸剧场
2023-06-16 19:30,武汉,粉丝来信,郑微岚:徐均朔 金海鸣:刘岩 夏光:崔恩尔 李灵:傅祥安 丁宁:张琛 蛰生:舒荣波 马克梵:孙礼杰,琴台大剧院
2023-06-16 19:30,武汉,灯塔,霍普:韩佳旭 怀恩:张艺 守塔人:汤俊军,武汉剧院小剧场
2023-06-16 19:30,苏州,苏东坡,,苏州湾大剧院歌剧厅
2023-06-16 19:45,南昌,一封陌生女人的来信,少女:卢佩珊 青年女人:向瑞雪 中年女人:曹蕊 R:张传昊 约翰:刘洋 酒吧女:黄雪薇,红谷滩大剧场
2023-06-16 20:00,北京,威尼斯商人,鲍西亚:潘蕾蕾 巴萨尼奧:孙化卓 安东尼奥:张智伟 夏洛克:李子健,时间剧场TIME THEATRE
2023-06-16 20:00,成都,Hi Hi 莎士比亚,JULIA:叶思琳 CESAR:缪银海 PATRICK:赵嘉恒 HELEN:姚一依,off stage live
2023-06-16 20:00,深圳,剧院魅影,魅影:刘令飞 克里斯汀·戴伊:林韶 劳尔·沙尼子爵:赵超凡 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,深圳滨海艺术中心歌剧厅
2023-06-16 20:00,深圳,两个人的谋杀,所有嫌疑犯:庞盛之 马库斯警官:钱海睿,万象天地剧场
2023-06-16 20:00,深圳,醉后赢家,李丁一:杨君军 杨鼎天:林瀚青 信佳佳:王雨姝 周大福:王嘉 杜海燕:于佳鑫,深圳开心麻花红山剧场大剧场
2023-06-17 11:30,成都,熊猫,,熊猫剧院
2023-06-17 14:00,上海,我，堂吉诃德,塞万提斯/堂吉诃德:刘阳 阿尔东莎:刘浩冉 桑丘/侍从:连江维 旅店老板/司令:李金哲 卡拉斯科医生/公爵:武阳坤 神父/何塞:乐巍 管家:暴晓萱 佩德罗:郑正 安东尼娅:陈卓玥 玛利亚:郑玲 理发师/费尔迪南:蒋梦诗 审讯队长/帕科:李曌 小驴/帕斯卡尓:沈道灵 小马/达里奥:汪晓宇 加西亚:刘贺,上音歌剧院歌剧厅
2023-06-17 14:00,上海,翻国王棋,奥尔森:蛋蛋 克雷加德:张琦铭 戈布:王颢珏 弗雷:薛尚文 玛尼:刘明明 伊敦:张烜尔,星空间77号·鲸剧场
2023-06-17 14:00,上海,卡拉马佐夫兄弟,费尧多尔:倪晔 德米特里:王瀚宇 伊万:李炜鹏 阿辽沙:郑艺彬 斯乜尔加科夫:赵凡嘉,YOUNG剧场主剧场
2023-06-17 14:00,成都,熊猫,,熊猫剧院
2023-06-17 14:00,武汉,粉丝来信,郑微岚:张博俊 金海鸣:刘岩 夏光:崔恩尔 李灵:傅祥安 丁宁:张琛 蛰生:舒荣波 马克梵:孙礼杰,琴台大剧院
2023-06-17 14:30,上海,白夜追凶,关宏峰:祝颂皓 关宏宇:李秋盟 周巡:遇泓羊 叶方舟:徐杭 白涵:曾天 周舒桐:许嘉芸 多功能人女:周显波 多功能人男:周波 多功能人男:陈博翰,云峰剧院
2023-06-17 14:30,上海,女神在看,闪电:钟舜傲 石头:夏阳 蝎子:赵伟钢 炮弹:刘官卫 勺子:孙欣业 野狼:徐步超 女神:张会芳,人民大舞台
2023-06-17 14:30,上海,嗜血博士,爱德华:毛二 乔纳森:汤佳明 玛莎:钱安琪,星空间1023号·涵金小剧场
2023-06-17 14:30,上海,致命旋律,尼古拉斯:邓泽镐 科伦:刘政 杰弗瑞:方银河 艾芙琳:陈旭,长江剧场黑匣子
2023-06-17 14:30,上海,月亮与六便士,查尔斯:吴俊鹏 艾米&老板娘:黎宛曈 威廉&斯特里夫:陈旭茂 布兰琪&爱塔:盛可欣,星空间815号·缪时客小剧场
2023-06-17 14:30,上海,小说,格雷·亨特:舒杨 怀特·希斯曼:孙豆尔 休·戴克:张云轩,星空间115号·缪时客小剧场
2023-06-17 14:30,上海,FLAMES火焰,梅瑞狄斯:谢一溦 爱德蒙:钱蒙楠 埃里克:施博威,星空间4号·缪时客小剧场
2023-06-17 14:30,上海,辛吉路的画材店,卡路:温升宝 塞修:尹智博 辛吉:刘瀚聪,星空间2号·好好有戏剧场
2023-06-17 14:30,上海,灯塔,霍普:霍京晖 怀恩:冯文彦 守塔人:张哲豪,星空间9号·鲸剧场
2023-06-17 14:30,上海,嘿！亚利桑那,简:冯远 比利:滕春鹏 怀亚特:刘勃汐 约瑟芬:卓群 强尼:褚俊驰 哈利:宋凯文 波特:智博闻,嘿！亚利桑那
2023-06-17 14:30,上海,狄俄尼索斯,狄俄尼索斯:强东玥 阿波罗:王国栋 安普罗斯:赵毅劼 普罗辛诺斯/无名的人/阿里阿德涅/警察:陈膺浩,星空间622号·BDWAY小剧场
2023-06-17 14:30,上海,蝶变,曼曼:郭耀嵘 沈文君:张沁丹 齐志平:刘洪书,星空间8号·一台好戏方寸剧场
2023-06-17 14:30,上海,醉后赢家,李丁一:余镇鳌 杨鼎天:付翔 信佳佳:印小倩 周大福:何岳城 杜海燕:孙叶雨,开心麻花剧场-上海南翔印象城店
2023-06-17 14:30,北京,迷雾山庄,阿明:李卓远 老江:李信 小宇:刘朱烨 钢琴乐手:张导正 小提琴乐手:左慈婧,开心麻花A33剧场
2023-06-17 14:30,北京,威尼斯商人,鲍西亚:潘蕾蕾 巴萨尼奧:李嘉骏 安东尼奥:张智伟 夏洛克:李子健,时间剧场TIME THEATRE
2023-06-17 14:30,苏州,苏东坡,,苏州湾大剧院歌剧厅
2023-06-17 15:00,深圳,剧院魅影,魅影:何亮辰 克里斯汀·戴伊:林韶 劳尔·沙尼子爵:李宸希 卡洛塔·朱迪切利:周孟涛 乌巴尔多·皮安吉:李忻润 费尔曼先生:王峙儒 安德烈先生:吴勃臻 吉瑞夫人:陈沁 梅格·吉瑞:樊苏颐,深圳滨海艺术中心歌剧厅
2023-06-17 15:00,深圳,醉后赢家,李丁一:杨君军 杨鼎天:林瀚青 信佳佳:王雨姝 周大福:王嘉 杜海燕:于佳鑫,深圳开心麻花红山剧场大剧场
2023-06-17 15:30,西安,丝路之声,Joey:梁广 心慧/素素:田恬 刘子衡:江柏成 许平儿:安婧祎 储君:谭建业 老班头:吴凯泽 大娘:杨雨婷 二娘:孙晶俐 三娘:林梦圆 王磬:殷赫阳,丝路欢乐世界·琴音剧场
2023-06-17 16:30,上海,谋杀歌谣,Tom:梁宵默 Sara:孙乐仟 Michael:姜呈洋 旁白:杜钇樵,上海老卵俱乐部
2023-06-17 19:00,上海,Little Jack小杰克,Jack:田野 Julie:陈姝月,ARK LIVE HOUSE
2023-06-17 19:30,上海,白夜追凶,关宏峰:王敏辉 关宏宇:蔡淇 周巡:遇泓羊 叶方舟:徐杭 白涵:曾天 周舒桐:许嘉芸 多功能人女:周显波 多功能人男:周波 多功能人男:陈博翰,云峰剧院
2023-06-17 19:30,上海,银河铁道之夜,乔班尼:曹珺 康贝瑞拉:朱微之,上海共舞台
2023-06-17 19:30,上海,女神在看,闪电:施哲明 石头:高雨晨 蝎子:张玮伦 炮弹:张琦铭 勺子:白瀚祥 野狼:徐步超 女神:周惠怡,人民大舞台
2023-06-17 19:30,上海,我，堂吉诃德,塞万提斯/堂吉诃德:刘阳 阿尔东莎:党韫葳 桑丘/侍从:连江维 旅店老板/司令:李金哲 卡拉斯科医生/公爵:武阳坤 神父/何塞:乐巍 管家:暴晓萱 佩德罗:郑正 安东尼娅:陈卓玥 玛利亚:郑玲 理发师/费尔迪南:蒋梦诗 审讯队长/帕科:李曌 小驴/帕斯卡尓:沈道灵 小马/达里奥:汪晓宇 加西亚:刘贺,上音歌剧院歌剧厅
2023-06-17 19:30,上海,桑塔露琪亚,Stevie:牛博为 Chi Chi:姜崃 Sonny Boy:朱亮,星空间6号·一台好戏小剧场
2023-06-17 19:30,上海,阿波罗尼亚,理查德:施天玮 奥斯卡:姜崃 史蒂夫:曹牧之,星空间1号·一台好戏小剧场
2023-06-17 19:30,上海,月亮与六便士,查尔斯:孙豆尔 艾米&老板娘:陈旭 威廉&斯特里夫:薛尚文 布兰琪&爱塔:邹子月,星空间815号·缪时客小剧场
2023-06-17 19:30,上海,小说,格雷·亨特:舒杨 怀特·希斯曼:吴俊鹏 休·戴克:张云轩,星空间115号·缪时客小剧场
2023-06-17 19:30,上海,FLAMES火焰,梅瑞狄斯:谢一溦 爱德蒙:汤佳明 埃里克:顾易,星空间4号·缪时客小剧场
2023-06-17 19:30,上海,辛吉路的画材店,卡路:李珏 塞修:董豫辰 辛吉:吴志军,星空间2号·好好有戏剧场
2023-06-17 19:30,上海,灯塔,霍普:郭洧江 怀恩:孙博 守塔人:张哲豪,星空间9号·鲸剧场
2023-06-17 19:30,上海,翻国王棋,奥尔森:蛋蛋 克雷加德:王逸飞 戈布:郭亢 弗雷:林大钦 玛尼:宋元明 伊敦:李佳音,星空间77号·鲸剧场
2023-06-17 19:30,上海,嘿！亚利桑那,简:冯远 比利:王桓 怀亚特:刘勃汐 约瑟芬:周文嘉 强尼:王壹 哈利:宋凯文 波特:智博闻,嘿！亚利桑那
2023-06-17 19:30,上海,狄俄尼索斯,狄俄尼索斯:强东玥 阿波罗:王国栋 安普罗斯:王颢珏 普罗辛诺斯/无名的人/阿里阿德涅/警察:陈膺浩,星空间622号·BDWAY小剧场
2023-06-17 19:30,上海,蝶变,曼曼:钱安琪 沈文君:苗梦初 齐志平:付世刚,星空间8号·一台好戏方寸剧场
2023-06-17 19:30,上海,谋杀歌谣,Tom:钱蒙楠 Sara:陈棋尔 Michael:马海生 旁白:年蔓婷,上海老卵俱乐部
