时间,城市,音乐剧,卡司,剧院
2024-10-05 20:00,上海,LIZZIE丽兹,丁辰西 杜鑫艳 冯远 胥子含,星空间11号·MOriginal Box
2024-10-05 20:00,上海,蝶变,赵雨卉 党韫葳 刘泽星,黄浦剧场小剧场
2024-10-05 20:00,广州,黑凤梨（喜欢你）,劳其森 黄晓婕 王东超 孙澜月 杨浩 王璀璇 王尊强,正佳大剧院
2024-10-05 20:00,南京,醉后赢家,王君睿 徐修齐 赖荻 杨胜 陶诗佳 丁诗馨 周启光,开心麻花老门东沉浸剧场
2024-10-05 21:00,上海,怪物,赵海宇 薛钦元,星空间18号·谜剧场
2024-10-05 21:00,上海,末日迷途,高品 余镇鳌 洪果 曹蘅,星空间8808号·涵金剧场
2024-10-06 11:30,成都,熊猫,,熊猫剧院
2024-10-06 13:30,上海,蝶变,陈玉婷 丁辰西 黄周,黄浦剧场小剧场
2024-10-06 13:30,成都,熊猫,,熊猫剧院
2024-10-06 14:00,上海,沉默的真相,王帅 张睿文 赵倩雯 陈莹 阮瑛伦 周杰 赵奇 杨政清 雷伟峰 邝丹洁 仇科航,上海共舞台
2024-10-06 14:00,上海,LIZZIE丽兹,严小北 杜鑫艳 邓贤凌 赵雨卉,星空间11号·MOriginal Box
2024-10-06 14:00,西安,丝路之声,梁广 田恬 吴迪 孙晶俐 张书豪 尉梦飞 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-10-06 14:30,上海,嗜血博士,顾易 田野 葛洧吟,星空间1023号·涵金小剧场
2024-10-06 14:30,上海,FLAMES火焰,廖婧媛 纪晓坤 汤佳明,星空间4号·缪时客小剧场
2024-10-06 14:30,上海,辛吉路的画材店,孙一城 戴家晟 相征,星空间2号·好好有戏剧场
2024-10-06 14:30,上海,嘿！亚利桑那,冯远 陈楷 胡迪 王玙璠 王壹 李子涵 高旭,嘿！亚利桑那
2024-10-06 14:30,上海,少年歌行·梵音谣,廖哲珣 高品 徐步超 潘华杰,星空间81号·白剧场
2024-10-06 14:30,上海,梦微之,余镇鳌 尚一航,星空间33号 鲸·剧场
2024-10-06 14:30,上海,时光代理人,曹牧之 殷浩伦 钱安琪 恩妤 许放星,时光剧场
2024-10-06 14:30,上海,#0528,王禹桐 林大钦 施博威,星空间28号·好好有戏小剧场
2024-10-06 14:30,上海,狂炎奏鸣曲,高雨晨 徐昊 遇泓羊,星空间·星空穹顶剧场
2024-10-06 14:30,上海,怪物,黄浦申 杨磊,星空间18号·谜剧场
2024-10-06 14:30,上海,末日迷途,徐佳文 邵立君 徐蜜聪 张沁丹,星空间8808号·涵金剧场
2024-10-06 14:30,上海,Boom！夏卡拉卡,郭珍艳 崔承宇 董豫辰,星空间8008号星球剧场
2024-10-06 14:30,上海,OZ,周宇杰 张梁栋 梁庆海 刘凡滔,星空间20号·MOriginal Box
2024-10-06 14:30,上海,决斗,王佳宽 李存贤 刘瀚聪 张琛,Fun剧场
2024-10-06 14:30,广州,辛吉路的画材店,温升宝 左溢 王颢珏,好好有戏小剧场
2024-10-06 14:30,南京,狄俄尼索斯,吴欣怡 田祥晔 陈晨 陈博翰,布洛幕小剧场
2024-10-06 15:00,南昌,画中人,周靖杰 施天玮 张智伟,Lilime泠空间剧场
2024-10-06 15:30,成都,熊猫,,熊猫剧院
2024-10-06 16:30,西安,丝路之声,谭建业 王腊 吴迪 李佳璐 张书豪 尉梦飞 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-10-06 17:00,上海,LIZZIE丽兹,程晨 王竞琦 王明怡 林润欣,星空间11号·MOriginal Box
2024-10-06 19:30,上海,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,上海大剧院中剧场
2024-10-06 19:30,上海,沉默的真相,王帅 张睿文 赵倩雯 陈莹 阮瑛伦 周杰 赵奇 杨政清 雷伟峰 邝丹洁 仇科航,上海共舞台
2024-10-06 19:30,上海,嗜血博士,沈育奇 刘朱烨 罗玉玲,星空间1023号·涵金小剧场
2024-10-06 19:30,上海,桑塔露琪亚,孙博 李政绪 朱羿达,星空间6号·一台好戏小剧场
2024-10-06 19:30,上海,阿波罗尼亚,朱亮 脱骁尧 陈志,星空间1号·一台好戏小剧场
2024-10-06 19:30,上海,辛吉路的画材店,朱亚洲 王桓 吴志军,星空间2号·好好有戏剧场
2024-10-06 19:30,上海,翻国王棋,郭虹旭 王逸飞 申霓 于滨嘉 周一男 郑涵一,星空间77号·鲸剧场
2024-10-06 19:30,上海,摇滚太白·诗与星,胥子含 杜钇樵 王珏语涵,星空间407号·她剧场
2024-10-06 19:30,上海,时光代理人,白倬铭 王敏辉 吴杭律 郭珍艳 张嘉豪,时光剧场
2024-10-06 19:30,上海,#0528,陈科铭 徐步超 赵洪博,星空间28号·好好有戏小剧场
2024-10-06 19:30,上海,当你心动时,马灵奇 施博威 蔡馨怡,星空间12号·耶比剧场
2024-10-06 19:30,上海,疯子与赞美诗,乌丽雅苏 恩妤,星空间111号·墨剧场
2024-10-06 19:30,上海,狂炎奏鸣曲,赵凡嘉 王瀚宇 倪晔,星空间·星空穹顶剧场
2024-10-06 19:30,上海,怪物,陈诗 邵立君,星空间18号·谜剧场
2024-10-06 19:30,上海,末日迷途,王瑞 钟嘉诚 洪果 曹蘅,星空间8808号·涵金剧场
2024-10-06 19:30,上海,Boom！夏卡拉卡,于梦滢 赵毅劼 陈楷,星空间8008号星球剧场
2024-10-06 19:30,上海,星图,徐泽辉 张博俊 赵钱龙 樊苏颐 黄骁文,星图剧场
2024-10-06 19:30,上海,OZ,蔡松廷 郭之阳 蒲铖 刘子赫,星空间20号·MOriginal Box
2024-10-06 19:30,上海,决斗,王佳宽 宋凯文 傅祥安 胡迪,Fun剧场
2024-10-06 19:30,上海,命运之上,刘勃汐 陈玉婷 舒杨 年蔓婷,星空间19号·剧魅剧场
2024-10-06 19:30,北京,孤独城堡,肖颖婕 江东旭 李依桐,三里屯·爱乐汇艺术空间-时空剧场
2024-10-06 19:30,成都,嘿！亚利桑那,唐瑞 杜皓云 王世鑫 张雨桐 杜舟 廖城志 张弋,开心麻花·钻石酒馆
2024-10-06 19:30,广州,阿波罗尼亚,王博睿 曾鑫 邓欣锐,阿波罗尼亚·广州馆
2024-10-06 19:30,广州,桑塔露琪亚,曾阵 宋周鑫 武冠辰,桑塔露琪亚·广州馆
2024-10-06 19:30,广州,辛吉路的画材店,钟子崴 李俊杰 杜牧,好好有戏小剧场
2024-10-06 19:30,南京,狄俄尼索斯,陈茜雅 姜呈洋 陈晨 褚威,布洛幕小剧场
2024-10-06 19:30,南京,命运之上,翟李朔天 邓茹月 唐子晗 王雅馨,剧魅空间命运之上剧场
2024-10-06 19:30,杭州,大江东去,宗俊涛 喻越越 谭薇 谢素豪 吴勃臻 李科 桑云龙 郭毕东 袁子玉,杭州大剧院(歌剧院)
2024-10-06 19:30,杭州,茶无此人,元佳辰 应忆俊 刘羿含 李怡垚 潘龙 龚泽镪,茶无此人 · 一台好戏小剧场
2024-10-06 19:30,太原,大河长歌,吴志峰 李龙 代玮 米晨晨 于洋 胡星浩,山西大剧院大剧场
2024-10-06 19:30,东莞,基督山伯爵,叶麒圣 徐丽东 孙圣凯 夏振凯 孙葛川野 席同歌 索朗顿珠 陈恬 丁宇佳 刘宇希 丁臻滢 郝晓辉,东莞玉兰大剧院
2024-10-06 19:30,南昌,画中人,张鑫澳 施天玮 李信,Lilime泠空间剧场
2024-10-06 20:00,上海,LIZZIE丽兹,叶嘉雯 张沁丹 王明怡 王洁璐,星空间11号·MOriginal Box
2024-10-06 20:00,上海,蝶变,钱安琪 邓贤凌 刘泽星,黄浦剧场小剧场
2024-10-06 20:00,广州,黑凤梨（喜欢你）,李泽楷 曾德轩 黄子强 宋奕彤 杨浩 王璀璇 王尊强,正佳大剧院
2024-10-06 20:00,南京,醉后赢家,王君睿 徐修齐 赖荻 杨胜 陶诗佳 丁诗馨 周启光,开心麻花老门东沉浸剧场
2024-10-07 11:00,成都,熊猫,,熊猫剧院
2024-10-07 13:30,上海,蝶变,赵雨卉 张沁丹 张琛,黄浦剧场小剧场
2024-10-07 14:00,上海,沉默的真相,王帅 张睿文 赵倩雯 陈莹 阮瑛伦 周杰 赵奇 杨政清 雷伟峰 邝丹洁 仇科航,上海共舞台
2024-10-07 14:00,上海,LIZZIE丽兹,丁辰西 朱芾 周文嘉 宁梦恬,星空间11号·MOriginal Box
2024-10-07 14:00,西安,丝路之声,梁广 田恬 刘靖 孙晶俐 张书豪 尉梦飞 王馨彤 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-10-07 14:30,上海,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,上海大剧院中剧场
2024-10-07 14:30,上海,嗜血博士,白一博 徐步超 罗玉玲,星空间1023号·涵金小剧场
2024-10-07 14:30,上海,桑塔露琪亚,赵霄汉 刘一谷 陈志,星空间6号·一台好戏小剧场
2024-10-07 14:30,上海,小说,万钰彬 汤佳明 纪晓坤,星空间115号·缪时客小剧场
2024-10-07 14:30,上海,FLAMES火焰,廖婧媛 田野 相征,星空间4号·缪时客小剧场
2024-10-07 14:30,上海,辛吉路的画材店,郭洧江 董豫辰 施博威,星空间2号·好好有戏剧场
2024-10-07 14:30,上海,灯塔,周一男 孙博 脱骁尧,星空间9号·鲸剧场
2024-10-07 14:30,上海,嘿！亚利桑那,李梓溪 滕春鹏 王逸飞 于梦滢 连江维 孙金瀚 陈旭茂,嘿！亚利桑那
2024-10-07 14:30,上海,少年歌行·梵音谣,赵嘉豪 汤邵文 范浩泽 潘华杰,星空间81号·白剧场
2024-10-07 14:30,上海,梦微之,余镇鳌 许昌泰,星空间33号 鲸·剧场
